8654,"Alexander Field South Wood County Airport","Wisconsin Rapids","United States",44.3603,-89.839
8655,"Clinton Municipal Airport","Clinton","United States",41.8311,-90.3291
8658,"Beverly Municipal Airport","Beverly","United States",42.5842,-70.9165
8660,"Nagaur Airport","Nagaur","India",27.2083,73.7114
8661,"Ostafyevo International Airport","Moscow","Russia",55.5117,37.5072
8663,"Trois-Rivières Airport","Trois Rivieres","Canada",46.3528,-72.6794
8664,"Poplar Bluff Municipal Airport","Poplar Bluff","United States",36.7739,-90.3249
8665,"Somerset Airport","Somerville","United States",40.626,-74.6702
8666,"Eastport Municipal Airport","Eastport","United States",44.9101,-67.0127
8667,"Keokuk Municipal Airport","Keokuk","United States",40.4599,-91.4285
8669,"Perth/Scone Airport","Perth","United Kingdom",56.4392,-3.37222
8670,"Caernarfon Airport","Caernarfon","United Kingdom",53.1018,-4.33761
8671,"Grefrath-Niershorst Airport","Grefrath","Germany",51.3339,6.35944
8681,"St Paul Downtown Holman Field","St. Paul","United States",44.9345,-93.06
8682,"Söderhamn Airport","Soderhamn","Sweden",61.2615,17.0991
8683,"Newcastle Aerodrome","Newcastle","Ireland",53.0711,-6.04528
8684,"Saravane Airport","Saravane","Laos",15.7094,106.411
8689,"Segeletz Airport","Segeletz","Germany",52.8267,12.5419
8690,"Fuentemilanos Airport","Segovia","Spain",40.8886,-4.2375
8691,"Akeno Airport","Akeno","Japan",34.5333,136.672
8692,"Ust-Kamchatsk Airport","Ust Kamchatsk","Russia",56.2386,162.688
8693,"Oconomowoc Airport","Oconomowoc","United States",43.1389,-88.4723
8694,"Kozyrevsk Airport","Kozyrevsk","Russia",56.09,159.877
8695,"Dikson Airport","Dikson","Russia",73.5178,80.3797
8696,"Beverley Airport","Mine Site","Australia",-30.1867,139.558
8698,"Bantry Aerodrome","Bantry","Ireland",51.6686,-9.48417
8700,"Aliwal North Airport","Aliwal North","South Africa",-30.68,26.73
8701,"Alkantpan Copper Airport","Alkantpan","South Africa",-29.9064,22.3167
8702,"Alldays Airport","Alldays","South Africa",-22.679,29.0555
8703,"Bredasdorp Airport","Barberton","South Africa",-34.665,20.0628
8706,"Butler Co Regional Airport - Hogan Field","Hamilton","United States",39.3638,-84.522
8707,"Bungoma Airport","Bungoma","Kenya",0.576208,34.5535
8708,"Bura East Airport","Bura","Kenya",-1.1,39.95
8709,"Busia Airport","Busia","Kenya",0.457085,34.1303
8710,"Embu Airport","Embu","Kenya",-0.57327,37.4973
8711,"Garba Tula Airport","Garba Tula","Kenya",0.533333,38.5167
8712,"Garissa Airport","Garissa","Kenya",-0.463508,39.6483
8713,"Hola Airport","Hola","Kenya",-1.522,40.004
8714,"Homa Bay Airport","Homa Bay","Kenya",-0.6,34.467
8715,"Isiolo Airport","Isiolo","Kenya",0.338171,37.5917
8717,"Kericho Airport","Kericho","Kenya",-0.3899,35.2421
8718,"Kilaguni Airport","Kilaguni","Kenya",-2.91061,38.0652
8721,"Antsirabe Airport","Antsirabe","Madagascar",-19.8392,47.0637
8722,"Bekily Airport","Bekily","Madagascar",-24.2357,45.3045
8723,"Ust-Tsylma Airport","Ust-Tsylma","Russia",65.4373,52.2003
8740,"Gorno-Altaysk Airport","Gorno-Altaysk","Russia",51.9667,85.8333
8742,"Fond du Lac County Airport","Fond du Lac","United States",43.7712,-88.4884
8743,"Waupaca Municipal Airport","Waupaca","United States",44.3333,-89.0198
8744,"Stevens Point Municipal Airport","Stevens Point","United States",44.5452,-89.5303
8745,"Mys Shmidta Airport","Mys Shmidta","Russia",68.8683,-179.373
8746,"Moma Airport","Honuu","Russia",66.4509,143.262
8747,"Luce County Airport","Newberry","United States",46.3112,-85.4573
8750,"Peenemünde Airport","Peenemunde","Germany",54.1578,13.7744
8751,"Góraszka Airport","Goraszka","Poland",52.1844,21.2811
8752,"Nusawiru Airport","Nusawiru","Indonesia",-7.7199,108.489
8759,"Galion Municipal Airport","Galion","United States",40.7534,-82.7238
8761,"Tiputini Airport","Tiputini","Ecuador",-0.776111,-75.5264
8762,"Rio Amazonas Airport","Pastaza","Ecuador",-1.50524,-78.0627
8763,"Clarksville–Montgomery County Regional Airport","Clarksville","United States",36.6219,-87.415
8771,"Lompoc Airport","Lompoc","United States",34.6656,-120.468
8772,"Chester County G O Carlson Airport","Coatesville","United States",39.979,-75.8655
8773,"Bost Airport","Lashkar Gah","Afghanistan",31.5597,64.365
8774,"Lankaran International Airport","Lankaran","Azerbaijan",38.7464,48.818
8775,"Gabala International Airport","Qabala","Azerbaijan",40.8267,47.7125
8776,"Zaqatala International Airport","Zaqatala","Azerbaijan",41.5622,46.6672
8777,"Lake Placid Airport","Lake Placid","United States",44.2645,-73.9619
8779,"Typliy Klyuch Airport","Khandyga","Russia",62.789,136.855
8780,"Magan Airport","Yakutsk","Russia",62.1035,129.545
8781,"Qianjiang Wulingshan Airport","Qianjiang","China",29.5133,108.831
8782,"Cooma Hospital Helipad","Yuzhno-Kurilsk","Russia",-36.2422,149.13
8784,"Lima Allen County Airport","Lima","United States",40.7069,-84.0267
8785,"Sondok Airport","Hamhung","North Korea",39.7452,127.474
8789,"Malcolm McKinnon Airport","Brunswick","United States",31.1518,-81.3913
8790,"Beaver County Airport","Beaver Falls","United States",40.7725,-80.3914
8792,"Georgetown County Airport","Georgetown","United States",33.3117,-79.3196
8793,"Hardwick Field","Cleveland","United States",35.2201,-84.8324
8796,"Renton Municipal Airport","Renton","United States",47.4931,-122.216
8798,"Brackett Field","La Verne","United States",34.0916,-117.782
8801,"Cross City Airport","Cross City","United States",29.6355,-83.1048
8802,"Oconee County Regional Airport","Clemson","United States",34.6719,-82.8865
8804,"Beech Factory Airport","Wichita","United States",37.6945,-97.215
8807,"Tabing Airport","Padang","Indonesia",-0.874989,100.352
8808,"Tom B. David Field","Calhoun","United States",34.4554,-84.9392
8809,"Habersham County Airport","Cornelia","United States",34.4999,-83.5567
8811,"Georgetown Municipal Airport","Georgetown","United States",30.6788,-97.6794
8812,"Old Rhinebeck Airport","Rhinebeck","United States",41.9715,-73.8629
8813,"Duxford Aerodrome","Duxford","United Kingdom",52.0908,0.131944
8815,"Sidney Municipal-Lloyd W Carr Field","Sidney","United States",41.1013,-102.985
8816,"Newnan Hospital Heliport","Bengassi","Mali",33.3809,-84.801
8820,"Great Keppel Is Airport","Great Keppel Island","Australia",-23.1833,150.942
8821,"Roper Bar Airport","Roper Bar","Australia",-14.7348,134.525
8822,"Mount Garnet Airport","Mount Garnet","Australia",-17.7,145.15
8823,"Innisfail Airport","Innisfail","Australia",-17.5594,146.012
8824,"Kalaeloa Airport","Kapolei","United States",21.3074,-158.07
8825,"Bamiyan Airport","Bamyan","Afghanistan",34.817,67.817
8826,"Changbaishan Airport","Baishan","China",42.0669,127.602
8830,"Orang Airport","Chongjin","North Korea",41.4285,129.648
8831,"Moomba Airport","Moomba","Australia",-28.0994,140.197
8832,"Lublin Airport","Lublin","Poland",51.2403,22.7136
8833,"Iosco County Airport","East Tawas","United States",44.3128,-83.4223
8834,"Madison County Executive Airport-Tom Sharp Jr Field","Huntsville","United States",34.8614,-86.5575
8835,"Leesburg Executive Airport","Leesburg","United States",39.078,-77.5575
8838,"Anoka County-Blaine (Janes Field) Airport","Anoka","United States",45.145,-93.2114
8839,"Robinson Crusoe Airport","San Juan Bautista","Chile",-33.665,-78.9297
8840,"Villa Airport","Maamigili","Maldives",3.47056,72.8358
8845,"Lingling Airport","Yongzhou","China",26.3387,111.61
8846,"Lošinj Island Airport","Mali Losinj","Croatia",44.5658,14.3931
8847,"Onslow Airport","Onslow","Australia",-21.6683,115.113
8848,"Theodore Airport","Theodore","Australia",-24.9933,150.093
8850,"Williamson Sodus Airport","Williamson","United States",43.2347,-77.121
8853,"Fairoaks Airport","Fairoaks","United Kingdom",51.3481,-0.558889
8854,"Boulder Municipal Airport","Boulder","United States",40.0394,-105.226
8855,"Neustadt-Glewe Airport","Neustadt-Glewe","Germany",53.3597,11.6153
8859,"Goetsenhoven Air Base","GOETSENHOVEN","Belgium",50.7817,4.95778
8860,"Tutow Airport","Wildenrath","Germany",53.9219,13.2189
8861,"Bremgarten Airport","Bremgarten","Germany",47.9028,7.61778
8862,"Bitburg Airport","Birburg","Germany",49.9453,6.565
8864,"Palo Alto Airport of Santa Clara County","Palo Alto","United States",37.4611,-122.115
8866,"Ust-Nera Airport","Ust-Nera","Russia",64.55,143.115
8867,"Letiště Vysoké Mýto","Vysoke Myto","Czech Republic",49.9269,16.1858
8868,"Spa (la Sauvenière) Airfield","Spa","Belgium",50.4825,5.9103
8869,"Falcon Field","Mesa","United States",33.4608,-111.728
8870,"Coolidge Municipal Airport","Cooldige","United States",32.9359,-111.427
8871,"Cottonwood Airport","Cottonwood","United States",34.73,-112.035
8872,"Namur-Suarlée Airfield","Namur","Belgium",50.488,4.76892
8873,"Kiewit Airfield Hasselt","Hasselt","Belgium",50.97,5.37507
8874,"Ak-Chin Regional Airport","Phoenix","United States",32.9908,-111.919
8875,"Wickenburg Municipal Airport","Wickenburg","United States",33.9689,-112.799
8876,"Yangzhou Taizhou Airport","Yangzhou","China",32.5634,119.72
8877,"Oakland County International Airport","Pontiac","United States",42.6655,-83.4201
8880,"Kissidougou Airport","Kissidougou","Guinea",9.16056,-10.1244
8888,"Dillant Hopkins Airport","Keene","United States",42.8984,-72.2708
8889,"Tianshui Maijishan Airport","Tianshui","China",34.5594,105.86
8890,"Kawama Airport","Kawama","Cuba",23.124,-81.3016
8892,"Kooddoo Airport","Kooddoo","Maldives",0.7324,73.4336
8893,"Glasgow Industrial Airport","Glasgow","United States",48.4211,-106.528
8894,"Rochester Airport","Rochester","United Kingdom",51.3519,0.503333
8914,"Termas de Río Hondo international Airport","Rio Hondo","Argentina",-27.4966,-64.936
8918,"Keetmanshoop Airport","Keetmanshoop","Namibia",-26.5398,18.1114
8921,"Kangding Airport","Kangding","China",30.1575,101.735
8924,"Velikiy Ustyug Airport","Veliky Ustyug","Russia",60.7883,46.26
8925,"Iowa City Municipal Airport","Iowa City","United States",41.6392,-91.5465
8926,"Turpan Jiaohe Airport","Turpan","China",43.0308,89.0987
8927,"Lorenzo Airport","Morro de Sao Paulo","Brazil",-13.3894,-38.91
8928,"Windom Municipal Airport","Windom","United States",43.9134,-95.1094
8931,"Longview Ranch Airport","Longview","United States",44.6617,-119.652
8932,"Rothera Research Station","Rothera Research Station","United Kingdom",-67.5675,-68.1274
8933,"Sortavala Airport","Sortavala","Russia",61.7361,30.6736
8935,"Lee Airport","Annapolis","United States",38.9429,-76.5684
8943,"Cuamba Airport","Cuamba","Mozambique",-14.815,36.53
8944,"Bodaybo Airport","Bodaibo","Russia",57.8661,114.243
8946,"Zhytomyr Airport","Zhytomyr","Ukraine",50.2706,28.7386
8948,"Paluknys Airport","Paluknys","Lithuania",54.4848,24.9874
8949,"Mattala Rajapaksa International Airport","Mattala","Sri Lanka",6.28447,81.1241
8950,"Pecos Municipal Airport","Pecos","United States",31.3824,-103.511
8951,"Hattiesburg Bobby L Chain Municipal Airport","Hattiesburg","United States",31.2648,-89.2528
8952,"Botucatu - Tancredo de Almeida Neves Airport","Botucatu","Brazil",-22.9395,-48.468
8953,"Base Aérea Airport","Anapolis","Brazil",-16.2292,-48.9643
8954,"Mário Pereira Lopes–São Carlos Airport","Sao Carlos","Brazil",-21.8754,-47.9037
8958,"Chan Gurney Municipal Airport","Yankton","United States",42.9167,-97.3859
8961,"Sir Bani Yas Airport","Sir Bani Yas Island","United Arab Emirates",24.2836,52.5803
8963,"Bromont (Roland Desourdy) Airport","Bromont","Canada",45.2908,-72.7414
8965,"Beccles Airport","Beccles","United Kingdom",52.4353,1.61833
8966,"Kratie Airport","Kratie","Cambodia",12.488,106.055
8967,"Caldera Airport","Caldera","Chile",-27.0781,-70.7953
8968,"San Pedro de Atacama Airport","San Pedro de Atacama","Chile",-22.9217,-68.1584
8969,"Copacabana Airport","Copacabana","Bolivia",-16.1911,-69.0956
8971,"Guyuan Liupanshan Airport","Guyuan","China",36.0789,106.217
8972,"RAF Brawdy","Brawdy","United Kingdom",51.8837,-5.11997
8974,"Changhai Airport","Changhai","China",39.2667,122.667
8975,"Redhill Aerodrome","Redhill","United Kingdom",51.2136,-0.138611
8979,"Jiagedaqi Airport","Jiagedaqi District","China",50.3714,124.118
8980,"Chinchilla Airport","Chinchilla","Australia",-26.775,150.617
8982,"Hayward Executive Airport","Hayward","United States",37.6592,-122.122
8983,"Motueka Airport","Motueka","New Zealand",-41.1233,172.989
8984,"Shute Harbour Airport","Shute Harbour","Australia",-20.2772,148.756
8985,"Enstone Aerodrome","Enstone","United Kingdom",51.9282,-1.4285
8989,"Ann Arbor Municipal Airport","Ann Arbor","United States",42.223,-83.7456
8994,"Shepparton Airport","Shepparton","Australia",-36.4289,145.393
8995,"Temora Airport","Temora","Australia",-34.4214,147.512
8996,"Gayndah Airport","Gayndah","Australia",-25.6144,151.619
8998,"Wilcannia Airport","Wilcannia","Australia",-31.5264,143.375
9001,"Ivanhoe Airport","Ivanhoe","Australia",-32.8833,144.31
9002,"Menindee Airport","Menindee","Australia",-32.3667,142.405
9004,"Pooncarie Airport","Pooncarie","Australia",-33.3667,142.588
9006,"Tilpa Airport","Tilpa","Australia",-30.9333,144.417
9008,"Reichenbach Air Base","Reichenbach im Kandertal","Switzerland",46.6136,7.67778
9025,"Bijie Feixiong Airport","Bijie","China",27.2671,105.472
9026,"Lensk Airport","Lensk","Russia",60.7206,114.826
9042,"Kavalerovo Airport","Kavalerovo","Russia",44.2726,135.029
9043,"Iğdır Airport","Igdir","Turkey",39.9766,43.8766
9044,"Şanlıurfa GAP Airport","Sanliurfa","Turkey",37.4457,38.8956
9045,"Zafer Airport","Kutahya","Turkey",39.1131,30.1281
9048,"Velikiye Luki Airport","Velikiye Luki","Russia",56.3811,30.6081
9053,"Yelahanka Air Force Station","Bangalore","India",13.1355,77.606
9054,"Yeltsovka Airport","Novosibirsk","Russia",55.0924,83.0045
9062,"Kodinsk Airport","Kodinsk","Russia",58.4794,99.0939
9065,"Lake Macquarie Airport","Lake Macquarie","Australia",-33.0667,151.648
9066,"Henry County Airport","Hampton","United States",33.3891,-84.3324
9068,"Brampton Island Airport","Brampton Island","Australia",-20.8033,149.27
9071,"Alameda Naval Air Station","Alameda","United States",37.7889,-122.32
9075,"Endelave Flyveplads","Endelage","Denmark",55.7565,10.2485
9076,"St. Johann In Tirol Airport","St. Johann in Tirol","Austria",47.5201,12.4497
9079,"Thalmässing-Waizenhofen Airport","Thalmaessing","Germany",49.0642,11.2092
9088,"Cochrane Airport","Cochrane","Canada",49.1056,-81.0136
9089,"Estadual Arthur Siqueira Airport","Braganca Paulista","Brazil",-22.9792,-46.5375
9090,"Busselton Regional Airport","Brusselton","Australia",-33.6884,115.402
9091,"Srednekolymsk Airport","Srednekolymsk","Russia",67.4805,153.736
9093,"Comarapa Airport","Salt Lake City","United States",-17.9136,-64.5178
9095,"Inverell Airport","Inverell","Australia",-29.8883,151.144
9096,"Glen Innes Airport","Glen Innes","Australia",-29.675,151.689
9100,"Ansbach-Petersdorf Airport","Ansbach","Germany",49.3611,10.6694
9102,"Immokalee Regional Airport","Immokalee ","United States",26.4332,-81.401
9103,"Maranggo Airport","Sulawesi Tenggara","Indonesia",-5.76457,123.917
9104,"Rancho San Simeon Airport","Cambria","United States",35.6077,-121.11
9107,"Yichun Mingyueshan Airport","Yichun","China",27.8025,114.306
9120,"Dinwiddie County Airport","Petersburg","United States",37.1838,-77.5074
9123,"Kasongo Airport","Kasongo","Congo (Kinshasa)",-4.533,26.617
9124,"McMurdo Station Pegasus Field","McMurdo Station","Antarctica",-77.9634,166.525
9125,"Klatovy Airport","Klatovy","Czech Republic",49.4183,13.3219
9126,"Sheboygan County Memorial Airport","Sheboygan","United States",43.7696,-87.8514
9127,"Fortescue - Dave Forrest Aerodrome","Cloudbreak","Australia",-22.2908,119.437
9129,"Kangel Danda Airport","Kangel Danda","Nepal",27.4106,86.6466
9132,"Bajura Airport","Bajura","Nepal",29.502,81.669
9134,"Chara Airport","Chara","Russia",56.9133,118.27
9136,"Herning Airport","Herning","Denmark",56.1847,9.04445
9137,"Oberschleißheim Airfield","Schleissheim","Germany",48.2394,11.5614
9138,"Pinal Airpark","Marana","United States",32.5106,-111.328
9139,"Glendale Municipal Airport","Glendale","United States",33.5269,-112.295
9140,"Safford Regional Airport","Safford","United States",32.8548,-109.635
9141,"Verden-Scharnhorst Airfield","Verden","Germany",52.9653,9.28278
9146,"Solomon Airport","Solomon","Australia",-22.2554,117.763
9147,"Nittenau-Bruck Airport","Nittenau","Germany",49.2225,12.2967
9148,"Kerama Airport","Kerama","Japan",26.1683,127.293
9149,"Americana Airport","Americana","Brazil",-22.7558,-47.2694
9156,"Ekibastuz Airport","Ekibastuz","Kazakhstan",51.591,75.215
9162,"Adamovka","Adamovka","Russia",51.5,59.9361
9163,"Kvarkeno","Kvarkeno","Russia",52.0783,59.6833
9164,"Sikeston Memorial Municipal Airport","Sikeston","United States",36.8989,-89.5618
9175,"Tetiaroa Airport","Tetiaroa","French Polynesia",-17.0133,-149.587
9178,"Floyd Bennett Memorial Airport","Queensbury","United States",43.3412,-73.6103
9179,"Saratoga County Airport","Ballston Spa","United States",43.0513,-73.8612
9182,"Crystal River Airport","Crystal River","United States",28.8673,-82.5713
9183,"Martin State Airport","Baltimore","United States",39.3257,-76.4138
9184,"Lincoln Regional Karl Harder Field","Lincoln","United States",38.9092,-121.351
9185,"Fostoria Metropolitan Airport","Fostoria","United States",41.1908,-83.3945
9186,"Eastern Slopes Regional Airport","Fryeburg","United States",43.9911,-70.9479
9187,"Coral Creek Airport","Placida","United States",26.8545,-82.2512
9188,"Lakefront Airport","New Orleans","United States",30.0424,-90.0283
9189,"Coeur D'Alene - Pappy Boyington Field","Coeur d'Alene","United States",47.7743,-116.82
9190,"Beaumont Municipal Airport","Beaumont","United States",30.0707,-94.2158
9191,"Vermilion Regional Airport","Danville","United States",40.1992,-87.5959
9193,"Coonabarabran Airport","Coonabarabran","Australia",-31.3325,149.267
9199,"Space Coast Regional Airport","Titusville","United States",28.5148,-80.7992
9205,"Bumi Airport","Bumi Hills","Zimbabwe",-16.817,28.35
9207,"Warnervale Airport","Warnervale Airport","Australia",-33.2403,151.43
9215,"Bouarfa Airport","Bouarfa","Morocco",32.5143,-1.98306
9218,"Nyeri Airport","NYERI","Kenya",-0.364414,36.9785
9225,"Andrau Airpark","Houston","United States",29.7225,-95.5883
9226,"Flying Cloud Airport","Eden Prairie","United States",44.8272,-93.4571
9227,"Likoma Island Airport","Likoma Island","Malawi",-12.0758,34.7372
9228,"Johnson County Executive Airport","Olathe","United States",38.8476,-94.7376
9229,"Sigiriya Air Force Base","Sigiriya","Sri Lanka",7.95667,80.7285
9232,"Neumünster Airport","Neumuenster","Germany",54.0794,9.94139
9233,"Tak Airport","Tak","Thailand",16.896,99.2533
9236,"Barrie-Orillia (Lake Simcoe Regional Airport)","Barrie-Orillia","Canada",44.4853,-79.5556
9237,"Huronia Airport","Midland","Canada",44.6833,-79.9283
9238,"Markham Airport","Markham","Canada",43.9358,-79.2622
9239,"Stanhope Municipal Airport","Haliburton","Canada",45.1108,-78.64
9240,"Kawartha Lakes (Lindsay) Airport","Lindsay","Canada",44.3647,-78.7839
9241,"Niagara District Airport","Saint Catherines","Canada",43.1917,-79.1717
9243,"Edenvale Aerodrome","Edenvale","Canada",44.4411,-79.9628
9244,"Orillia Airport","Orillia","Canada",44.6777,-79.3102
9245,"Holland Landing Airpark","Holland Landing","Canada",44.0894,-79.495
9247,"Parry Sound Area Municipal Airport","Parry Sound","Canada",45.2575,-79.8297
9248,"Hanover / Saugeen Municipal Airport","Hanover","Canada",44.1583,-81.0628
9249,"Brandywine Airport","West Goshen Township","United States",39.9901,-75.5819
9251,"Manassas Regional Airport/Harry P. Davis Field","Manassas","United States",38.7214,-77.5154
9252,"Texas Gulf Coast Regional Airport","Angleton","United States",29.1086,-95.4621
9253,"Bubovice Airport","Bubovice","Czech Republic",49.9744,14.1781
9255,"Rakkestad Astorp Airport","Rakkestad","Norway",59.3975,11.3469
9272,"Bingöl Çeltiksuyu Airport","Bingol","Turkey",38.8593,40.596
9273,"Kastamonu Airport","Kastamonu","Turkey",41.3142,33.7958
9276,"Elstree Airfield","Elstree","United Kingdom",51.6558,-0.325833
9277,"Sandtoft Airfield","Sandtoft","United Kingdom",53.5597,-0.858333
9290,"Torit Airport","Torit","South Sudan",4.4,32.583
9305,"Shelby County Airport","Shelbyville","United States",39.4104,-88.8454
9308,"Lüliang Airport","Lvliang","China",37.6833,111.143
9310,"Daocheng Yading Airport","Daocheng","China",29.3231,100.053
9311,"Gannan Xiahe Airport","Xiahe city","China",34.8105,102.645
9317,"Vängsö Airport","Vangso","Sweden",59.1011,17.2111
9327,"Comiso Airport","Comiso","Italy",36.9946,14.6072
9348,"Enumclaw Airport","Enumclaw","United States",47.1957,-122.022
9371,"Markovo Airport","Markovo","Russia",64.667,170.417
9372,"Seymchan Airport","Seymchan","Russia",62.9208,152.423
9373,"Zyryanka Airport","Zyryanka","Russia",65.7485,150.889
9374,"Susuman Airport","Susuman","Russia",62.7667,148.147
9376,"Ust-Maya Airport","Ust-Maya","Russia",60.357,134.435
9377,"Aldan Airport","Aldan","Russia",58.6028,125.409
9378,"Olyokminsk Airport","Olekminsk","Russia",60.3975,120.471
9379,"Vitim Airport","Vitim","Russia",59.458,112.563
9380,"Pellworm Field","Pellworm","Germany",54.5364,8.68
9386,"Xinyuan Nalati Airport","Xinyuan","China",43.4318,83.3786
9387,"Port Alsworth Airport","Port alsworth","United States",60.2017,-154.326
9388,"Fontaine Airport","Belfort","France",47.6556,7.01083
9390,"Fairfield County Airport","Winnsboro","United States",34.3155,-81.1088
9391,"Obock Airport","Obock","Djibouti",11.967,43.267
9392,"Tadjoura Airport","Tadjoura","Djibouti",11.783,42.917
9393,"Santa Cruz del Quiche Airport","Santa Cruz des Quiche","Guatemala",15.0122,-91.1506
9394,"Norðfjörður Airport","Nordfjordur","Iceland",65.1319,-13.7464
9395,"Bursa Airport","Bursa","Turkey",40.2333,29.0092
9396,"Skyhaven Airport","Rochester","United States",43.2841,-70.9293
9397,"Waris Airport","Waris-Papua Island","Indonesia",-3.235,140.994
9399,"Newton City-County Airport","Newton","United States",38.0582,-97.2745
9400,"La Ferté Alais Airfield","La Ferte Alais","France",48.4987,2.33887
9402,"Bairnsdale Airport","Bairnsdale","Australia",-37.8875,147.568
9403,"Taszár Air Base","Columbus","United States",46.3931,17.9175
9406,"Fort Bridger Airport","Fort Bridger","United States",41.3919,-110.407
9407,"Prosser Airport","Prosser","United States",46.2134,-119.791
9408,"Chehalis Centralia Airport","Chehalis","United States",46.677,-122.983
9409,"Desert Aire Regional Airport","Mattawa","United States",46.6874,-119.921
9411,"Evanston-Uinta County Airport-Burns Field","Evanston","United States",41.2748,-111.035
9412,"Sabetha Municipal Airport","Sabetha","United States",39.9042,-95.7794
9413,"Mt Pleasant Regional-Faison field","Mount Pleasant","United States",32.8978,-79.7829
9414,"Jimmy Carter Regional Airport","Americus","United States",32.1108,-84.1889
9415,"Weedon Field","Eufala","United States",31.9513,-85.1289
9416,"Saluda County Airport","Saluda","United States",33.9268,-81.7946
9417,"Dare County Regional Airport","Manteo","United States",35.919,-75.6955
9418,"Auburn University Regional Airport","Auburn","United States",32.6151,-85.434
9419,"Tri Cities Airport","Endicott","United States",42.0785,-76.0963
9428,"Bessemer Airport","Bessemer","United States",33.3129,-86.9259
9429,"Colorado Springs East Airport","Ellicott","United States",38.8744,-104.41
9447,"Crystal Airport","Crystal","United States",45.062,-93.3539
9448,"Clarke County Airport","Quitman","United States",32.0849,-88.7389
9450,"W H 'Bud' Barron Airport","Dublin","United States",32.5644,-82.9853
9474,"Pukarua Airport","Pukarua","French Polynesia",-18.2956,-137.017
9475,"Kabale Airport","Kabale","Uganda",-1.22611,29.96
9481,"Guatuso Airport","Marigot","France",10.6833,-84.8333
9484,"Central Bolívar Airport","Sevilla","Spain",8.91667,-71.9333
9488,"Corvallis Municipal Airport","Corvallis","United States",44.4972,-123.29
9492,"Tuzla Romania Airport","Tuzla","Romania",43.9842,28.6097
9500,"El Almendro Airport","Scranton","United States",-35.9606,-71.7933
9511,"San Agustin Airport","Morristown","United States",10.0667,-84.8833
9521,"Samambaia Heliport","Saint Denis","Reunion",-22.4625,-43.1306
9528,"Fazenda Campo Verde Airport","Sihanoukville","Cambodia",1.04278,-50.5167
9532,"Prominent Hill Airport","Prominent Hill","Australia",-29.716,135.524
9533,"Cowra Airport","Chatsworth","Australia",-33.8447,148.649
9542,"Coral Bay Airport","Coral Bay","Australia",-23.13,113.777
9543,"Ogden Hinckley Airport","Ogden","United States",41.1959,-112.012
9544,"Lake Country Regional Airport","Clarksville","United Arab Emirates",36.5958,-78.5601
9545,"Robert S Kerr Airport","Poteau","United States",35.0216,-94.6213
9546,"Colorado Plains Regional Airport","Akron","United States",40.1756,-103.222
9547,"Sanderson Field","Shelton","United States",47.2336,-123.148
9739,"Napakiak Airport","Napakiak","United States",60.6903,-161.979
9744,"Napaskiak Airport","Napaskiak","United States",60.7029,-161.778
9746,"Tok Airport","Tok","United States",63.3033,-143.001
9749,"Bedwell Harbour Seaplane Base","Bedwell Harbour","Canada",48.75,-123.233
9751,"Washabo Airport","Washabo","Suriname",5.21528,-57.1853
9753,"Popham Airfield","Popham","United Kingdom",51.1939,-1.23472
9754,"Causey Airport","Liberty","United States",35.9118,-79.6176
9759,"Abaco I Walker C Airport","Walker's Cay","Bahamas",27.2667,-78.3997
9760,"Black Point Airstrip","Black Point","Bahamas",24.0895,-76.3979
9761,"Bartica A Airport","Bartica","Guyana",6.35886,-58.6552
9763,"Doylestown Airport","Doylestown","United States",40.333,-75.1223
9766,"Cape Town Waterfort Heliport","Cap Town","South Africa",0,0
9768,"Tingo Maria Airport","Tingo Maria","Peru",-9.133,-75.95
9769,"Plínio Alarcom Airport","Tres Lagoas","Brazil",-20.7542,-51.6842
9770,"Zhangye Ganzhou Airport","Zhangye","China",38.8019,100.675
9771,"Cacoal Airport","Cacoal","Brazil",-11.496,-61.4508
9772,"Warren Field","Washington","United States",35.5705,-77.0498
9773,"Hyde County Airport","Engelhard","United States",35.5624,-75.9552
9774,"Mocopulli Airport","Castro","Chile",-42.3404,-73.7157
9776,"Stillwater Regional Airport","Stillwater","United States",36.1612,-97.0857
9777,"Okmulgee Regional Airport","Okmulgee","United States",35.6681,-95.9487
9778,"Cushing Municipal Airport","Cushing","United States",35.9499,-96.7731
9779,"Clinton Sherman Airport","Clinton","United States",35.3398,-99.2005
9780,"Strother Field","Winfield","United States",37.1686,-97.0376
9781,"Wiley Post Airport","Oklahoma City","United States",35.5342,-97.6471
9782,"Shreveport Downtown Airport","Shreveport","United States",32.5402,-93.745
9783,"Stephenville Clark Regional Airport","Stephenville","United States",32.2153,-98.1777
9784,"Perry Municipal Airport","Perry","United States",36.3856,-97.2772
9786,"Hamilton Municipal Airport","Hamilton","United States",31.6659,-98.1486
9787,"Ada Regional Airport","Ada","United States",34.8043,-96.6713
9788,"Mesquite Metro Airport","Misquite","United States",32.747,-96.5304
9789,"Denton Municipal Airport","Denton","United States",33.2007,-97.198
9790,"Austin Executive Airport","Austin","United States",30.3975,-97.5664
9791,"Lago Vista Tx Rusty Allen Airport","Lago Vista","United States",30.4986,-97.9695
9792,"Brenham Municipal Airport","Brenham","United States",30.219,-96.3743
9793,"Lakeway Airpark","Lakeway","United States",30.3575,-97.9945
9794,"Iraan Municipal Airport","Iraan","United States",30.9057,-101.892
9795,"Kestrel Airpark","San Antonio","United States",29.8127,-98.4253
